Yr-rec,Yr-died,SP,TAG,x,y,E,N,FAM,SPECIES,Status 2020,DBH 2020,PM'20,Flag 2020,OBSERVATIONS 2020,DBH 2014,PM'14,FLAG'14,OBS'14,DBH 2009,PM'09,OBS'09
2009,,63,3806,7.8,13.5,7.8,63.5,FABA,Inga chartacea,A,65.3,2.1,,,51.1,2.1,,Canal,42.8,2.1,"acanalado, irregular"
2009,,63,3807,1.2,24.9,1.2,74.9,MYRI,Otoba parvifolia,A,21.7,1.3,,,16.5,1.3,,,14,,
2009,,63,3808,2.5,11.6,2.5,61.6,LECY,Eschweilera coriacea,A,17.65,1.3,,,16.7,1.3,,,15.7,,
2009,2020,63,3809,8.7,8.7,8.7,58.7,MYRI,Otoba parvifolia,D,,,ME,,46.3,1.3,Q=17,,44.5,,
2009,2014,63,3810,12.7,13.5,13,64,ACHA,Carpotroche longifolia,,,,,,,,M,,12.1,,echado
2009,,63,3811,1.2,8.3,1.2,58.3,SALI,Lunania parviflora,A,21.35,1.3,,,10.6,1.3,,,10,,
2009,,63,3812,3.3,2.5,3.3,52.5,AREC,Iriartea deltoidea,A,20.6,1.3,,,20.5,1.3,,,20.5,,
2009,2020,63,3813,4.3,1.7,4.3,51.7,MELI,Trichilia solitudinis,D,,,MP,,22.9,1.3,,,20.6,,
2009,2014,63,3814,5.5,0.2,5,50,MYRI,Otoba parvifolia,,,,,,,,M,,16.5,,
2009,,63,3815,9.8,4,9.8,54,MELI,Trichilia solitudinis,A,20.3,1.3,,,16.7,1.3,,,15.1,,
2009,,63,3816,13,2.2,13,52.2,RUBI,"rubiac ""succulent flattish 2ndries""",A,33.85,1.3,,,33.8,1.3,,,33.1,,canopy tree
2009,,63,3817,12.3,1.8,12.3,51.8,MORA,Sorocea pileata,A,16.75,1.3,,,14.9,1.3,,,12.5,,
2009,,63,3818,14,8.3,14,58.3,MORA,Pseudolmedia laevis,A,24.5,1.3,,,21.7,1.3,,,18.8,,
2009,,63,3819,17.8,11,17.8,61,CLUS,Symphonia globulifera,A,26.8,1.3,,,23.1,1.3,,,20.2,,
2009,,63,3820,18.1,8.7,18.1,58.7,MYRI,Otoba parvifolia,A,37,1.3,,,36.1,1.3,,,34.7,,
2009,,63,3821,18.8,5,18.8,55,RUBI,"rubiac ""succulent flattish 2ndries""",A,15,1.3,,,13.8,1.3,,,12.9,,
2009,,63,3822,19.2,4.4,19.2,54.4,MELI,Guarea gomma,A,22,1.3,,,21.6,1.3,,,20.3,,
2009,,63,3823,17.5,2.7,17.5,52.7,ANAC,Spondias cf venulosa,A,46.5,1.3,,,41.2,1.3,,,37.2,,
2009,,63,3824,17.2,2.2,17.2,52.2,MELI,Trichilia solitudinis,A,17.7,1.3,,,15.4,1.3,,,13.8,,
2009,,63,3825,22.6,0.3,22.6,50.3,MORA,Pseudolmedia laevis,A,17.65,1.3,,,15.3,1.3,,,13.1,,
2009,2014,63,3826,22.2,23,22,73,INDET,Liana,,,,,,,,M,,10.3,2,envolviendo a T#3798
2009,2014,64,3827,24.4,24.4,24,49,MYRI,Virola calophylla ,,,,,,,,ME,,46.1,,
2009,2020,64,3828,24.4,22.1,24.4,47.1,MYRI,Otoba parvifolia,D,,,ME,,29,1.3,,,24.7,,
2009,,64,3829,22.5,21.7,22.5,46.7,AREC,Iriartea deltoidea,A,18,1.4,,,18,1.4,,,17.9,,
2009,,64,3830,24.2,17,24.2,42,ANNO,Ruizodendron ovale ,A,14.4,1.4,,,14.3,1.4,,,13.9,1.4,
2009,2014,64,3831,22.6,15.5,23,41,CLUS,"clusiac/vismia? ""broad elliptic""",,,,,,,,MEU,,12.1,,
2009,,64,3832,19.1,13.1,19.1,38.1,ICAC,Calatola venezuelana,A,21,1.3,,,19,1.3,,,17.8,,
2009,,64,3833,17.6,20.7,17.6,45.7,LECY,Eschweilera coriacea,A,32.6,1.3,,,28.8,1.3,,,27.4,,
2009,,64,3834,15.7,19.3,15.7,44.3,MORA,Sorocea pileata,A,35.8,1.3,,,27.1,1.3,,,22.4,,
2009,2014,64,3835,13.3,19.9,13,45,AREC,Iriartea deltoidea,,,,,,,,MQP,,15.8,,
2009,,64,3836,9.7,15.1,9.7,40.1,MALV,Matisia rhombifolia,A,NM,3.5,,Aletas altas ,75,3.5,,,65,3.5,estimado
2009,,64,3837,12.7,12.6,12.7,37.6,INDET,Liana,A,15.1,,,,,,,,12,3.7,
2009,,64,3838,8.9,18,8.9,43,CANN,Celtis schippii,A,33.8,1.7,,,31.2,1.7,,,29.4,1.7,
2009,2020,64,3839,10.5,21.3,10.5,46.3,MELI,Trichilia elegans,D,,,MD,,21.5,1.4,,,21.5,1.4,
2009,2014,64,3840,10.3,22.5,10,48,INDET,??,,,,,,,,MI,,26.4,1.4,"sin hojas, copa rota"
2009,,64,3841,8.3,23.7,8.3,48.7,AREC,Iriartea deltoidea,A,23,1.3,,,22.9,1.3,,,22.7,,
2009,,64,3842,6.9,22.3,6.9,47.3,CANN,Celtis schippii,A,33.7,1.8,,,30.8,1.8,,,29,1.7,
2009,2020,64,3843,6.8,23.7,6.8,48.7,MYRI,Otoba parvifolia,D,,,MQP,,38,1.3,,,35.8,,
2009,2020,64,3844,3.4,19.6,3.4,44.6,QUII,Quiina peruviana,D,,,MPQ,,20.5,1.3,,,19.5,,
2009,,64,3845,4,18.2,4,43.2,ANNO,Unonopsis floribunda,A,22.7,1.3,,,21,1.3,,,19.4,,
2009,2014,64,3846,3.7,14.2,4,39,MYRI,Otoba parvifolia,,,,,,,,MEU,,27,,
2009,,64,3847,5.3,10.8,5.3,35.8,MORA,Clarisia biflora,A,35,1.3,,,32.3,1.3,,,29.9,,
2009,2014,64,3848,7.5,11.3,7,36,AREC,Iriartea deltoidea,,,,,,,,MQP,,11,,
2009,,64,3849,7.8,10.7,7.8,35.7,CANN,Celtis schippii,A,16.55,1.5,,medido con estrangulador,14.7,1.5,,,12.7,1.5,
2009,2014,64,3850,12.4,10.3,12,35,EUPH,Mabea maynensis,,,,,,,,MQP,,16.1,1.5,
2009,,64,3851,13.7,10.8,13.7,35.8,MELI,Guarea macrophylla,A,19.3,1.3,,,16.3,1.3,,,14.3,,
2009,,64,3852,11.1,7.3,11.1,32.3,MORA,Clarisia racemosa,A,24.5,1.3,,,21.4,1.3,,,18.9,,
2009,,64,3853,4.1,7.5,4.1,32.5,ICAC,Calatola venezuelana,A,18.9,1.3,,,17.5,1.3,,,15.8,,
2009,,64,3854,3.2,8,3.2,33,MYRI,Otoba parvifolia,A,48.3,1.3,,,45,1.3,,,41.8,,
2009,,64,3855,5.1,5.4,5.1,30.4,ANNO,Trigynaea duckei,A,14.8,1.3,,,14.7,1.3,I,,14.3,,
2009,,64,3856,1.8,4.8,1.8,29.8,STAP,Turpinia occidentalis,A,17.4,1.3,,,13.2,1.3,,,10,,
2009,2014,64,3857,2.5,2.6,2,28,LAUR,Pleurothyrium krukovii,,,,,,,,MD,,12,,"echado, con rebrotes"
2009,,64,3858,5.8,4.5,5.8,29.5,MYRI,Otoba parvifolia,A,53,1.55,,,50.2,1.55,,,48.8,1.7,
2009,,64,3859,6.1,3.7,6.1,28.7,AREC,Iriartea deltoidea,A,23.5,1.3,,,24.3,1.3,,,23.3,,
2009,,64,3860,8.3,1.5,8.3,26.5,MALV,Apeiba aspera,A,NM,2.4,,Aletas altas ,73.2,2.4,,fruiting,60,4,aletas
2009,2014,64,3861,5.4,4.5,5,30,INDET,Liana,,,,,,,,M,,11.7,1.4,envolviendo a T#3858
2009,,64,3862,13.1,3,13.1,28,VIOL,Rinorea viridifolia,A,22.9,1.3,,,21.3,1.3,,,20.2,,fuste irregular
2009,,64,3863,15.6,1.9,15.6,26.9,MYRI,Otoba parvifolia,A,39.3,1.3,,,38.2,1.3,,,38.1,,
2009,2014,64,3864,17.7,1.9,18,27,FABA,Lecointea peruviana,,,,,,,,MEU,,50.5,,"fuste torcido, irregular"
2009,2014,64,3865,20.9,4.9,21,30,RUBI,"rubiac ""zanthoxylum bark, arcuate venation""",,,,,,,,MQP,,71.8,1.7,"acanalado, irregular"
2009,2014,64,3866,22.3,11,22,36,AREC,Iriartea deltoidea,,,,,,,,MEU,,24.8,1.7,
2009,,64,3867,24.6,3.9,24.6,28.9,AREC,Iriartea deltoidea,A,NM,1.8,,Zancos altos,21.6,1.8,,,20,,
2009,2020,64,3868,23.9,2.6,23.9,27.6,MELI,Guarea macrophylla,D,,,MUE,,22.9,1.4,,,20.8,1.4,
2009,,57,3869,11.6,5.1,36.6,180.1,INDET,Liana,A,22.6,2,,,11.6,2,,,10.9,2,fabac coriacea espinas
2009,,19,3870,0.6,7,75.6,32,MYRI,Otoba parvifolia,A,16.8,1.3,,,14.8,1.3,,,14.2,,estimated 
2020,,64,4000,24.2,15.5,24.2,40.5,CANN,Trema micrantha,A,13.9,1.3,,,,,,,,,
2020,,64,4001,21.3,7.2,21.3,32.2,POLY,Triplaris americana,A,19.35,1.3,,,,,,,,,
2020,,64,4002,9,18,9,43,AREC,Iriartea deltoidea,A,18.25,1.3,,,,,,,,,
2020,,17,4003,25,0.5,50,25.5,CANN,Celtis schippii,A,12.3,1.3,,,,,,,,,
2020,,17,4004,21.5,1.1,46.5,26.1,AREC,Iriartea deltoidea ,A,24,1.3,,,,,,,,,
2020,,17,4005,16.2,10,41.2,35,MYRI,Otoba parvifolia,A,10,1,,,,,,,,,
2020,,17,4006,22,12.9,47,37.9,MYRI,Otoba parvifolia,A,13.3,1.3,,,,,,,,,
2020,,17,4007,22,13,47,38,MELI,Trichilia solitudinis,A,10.4,1.3,,,,,,,,,
2020,,17,4008,12,17.7,37,42.7,POLY,Triplaris americana,A,18.3,1.3,,,,,,,,,
2020,,17,4009,19.3,24.5,44.3,49.5,MYRT,Calyptranthes cf lanceolata,A,10.1,1.3,,,,,,,,,
2020,,17,4010,22,23,47,48,URTI,Cecropia pungara,A,30.1,2,,,,,,,,,
2020,,17,4011,22,25,47,50,MYRI,Otoba parvifolia,A,11.5,1.3,,,,,,,,,
2009,,17,4012,17,25,42,50,RUTA,Zanthoxylum kellermanii,A,49.6,1.3,ANP,had same 587 tag as an Iriartea but was never included in database?!,,,,,,,
2020,,17,4013,4,5,29,30,MALV,Quararibea witti ,A,13.6,1.3,,,,,,,,,
2020,,17,4014,4.6,5,29.6,30,MALV,Theobroma speciosa,A,15.7,1.3,I,,,,,,,,
2020,,18,4015,6.5,6.3,56.5,31.3,FABA,Inga sapindioides,A,11,1.3,,,,,,,,,
2020,,18,4016,2.4,6.4,52.4,31.4,FABA,Inga chartaceae ,A,10.5,1.3,I,,,,,,,,
2020,,18,4017,2.5,10.5,52.5,35.5,URTI,Cecropia sp,A,37.5,1.7,,"tall stilt roots, deeply divided lobes",,,,,,,
2020,,18,4018,4.5,17,54.5,42,CANN,Trema micrantha,A,26,1.3,,,,,,,,,
2020,,18,4019,7,16,57,41,MYRI,Otoba parvifolia ,A,15.6,1.3,,,,,,,,,
2020,,19,4020,19.7,22.6,94.7,47.6,MYRI,Otoba parvifolia ,A,12.6,1.3,,,,,,,,,
2020,,19,4021,21,9.7,96,34.7,LAUR,Pleurothyrium krukovii,A,11,1.3,,,,,,,,,
2020,,19,4022,13,11,88,36,AREC,Iriartea deltoidea ,A,12.4,1.3,,,,,,,,,
2020,,19,4023,8.5,12.4,83.5,37.4,MYRI,Otoba parvifolia ,A,11.7,1.3,,,,,,,,,
2020,,19,4024,3.1,13.8,78.1,38.8,RUTA,Zanthoxylum kellermani,A,16.15,1.3,,,,,,,,,
2020,,19,4025,2,10.7,77,35.7,LAUR,"nectandra ""tan abaxial""",A,15.7,1.3,,,,,,,,,
2020,,19,4026,14.5,14,89.5,39,RUTA,Zanthoxylum kellermani,A,11,1.3,,,,,,,,,
2020,,20,4027,19.6,22.5,119.6,47.5,POLY,Triplaris americana,A,14.55,1.3,,,,,,,,,
2020,,20,4028,22,25,122,50,ANNO,Trigynaea duckei,A,10.5,1.3,,,,,,,,,
2020,,20,4029,19,8.8,119,33.8,ICAC,Calatola venezuelana,A,11.5,1.3,,,,,,,,,
2020,,20,4030,15.2,11.8,115.2,36.8,RUBI,Macrocnemum roseum,A,14.75,1.3,,,,,,,,,
2020,,21,4031,2.5,12.2,127.5,37.2,ANNO,Trigynaea duckei,A,10,1.3,I,,,,,,,,
2020,,21,4032,17.5,3.5,142.5,28.5,AREC,Euterpe precatoria ,A,11.7,1.3,,,,,,,,,
2020,,21,4033,18,4.5,143,29.5,FABA,Liana fabaceae,A,14,1.3,,,,,,,,,
2020,,22,4034,17.1,2.5,167.1,27.5,MORA,Pseudolmedia laevis,A,11.7,1.3,,,,,,,,,
2020,,22,4035,24,22,174,47,EUPH,Nealchornea yapurensis,A,11.1,1.3,,,,,,,,,
2020,,22,4036,22.9,24.5,172.9,49.5,ICAC,Calatola venezuelana,A,10.7,1.3,,,,,,,,,
2020,,22,4037,12.5,18.7,162.5,43.7,MELI,Trichilia solitudinis,A,12.3,1.3,,,,,,,,,
2020,,22,4038,5,18.4,155,43.4,ICAC,Calatola venezuelana,A,10.8,1.3,,,,,,,,,
2020,,22,4039,7.7,11.3,157.7,36.3,AREC,Iriartea deltoidea ,A,12.6,1.3,,,,,,,,,
2020,,22,4040,2,17.4,152,42.4,MORA,Pseudolmedia laevis,A,10,1.3,,,,,,,,,
2020,,22,4041,0.8,11.3,150.8,36.3,EUPH,Nealchornea yapurensis,A,10.1,1.3,,,,,,,,,
2020,,22,4042,0.8,9.9,150.8,34.9,MELI,"cedrela ""narrow""",A,10,1.3,,almost invisible crown,,,,,,,
2020,,45,4043,19.5,4.4,194.5,29.4,FABA,Inga edulis,A,12.05,1.3,,,,,,,,,
2020,,45,4044,24,5.5,199,30.5,MELI,trichilia cf elegans,A,11.9,1.3,I,,,,,,,,
2020,,45,4045,24.8,16.3,199.8,41.3,SALI,Lunania parviflora,A,10.45,1.3,,,,,,,,,
2020,,45,4046,7,22.7,182,47.7,AREC,Iriartea deltoidea ,A,14.5,1.3,,,,,,,,,
2020,,45,4047,10.4,17.8,185.4,42.8,,Liana,A,12.6,1.3,,PM debajo de la placa; reddish bark yellow lenticels,,,,,,,
2020,,45,4048,5.2,16,180.2,41,ICAC,Calatola venezuelana,A,12,1.3,,,,,,,,,
2020,,45,4049,20.5,18.9,195.5,43.9,ICAC,Calatola venezuelana,A,12,1.3,,,,,,,,,
2020,,37,4050,5.5,15.5,5.5,15.5,MELI,Guarea gomma,A,10.8,,,,,,,,,,
2020,,37,4051,24.5,0.3,24.5,0.3,CARI,Jacaratia digitata,A,15.8,,,,,,,,,,
2020,,37,4052,21,7.2,21,7.2,MELI,Guarea kunthiana,A,10.9,,,,,,,,,,
2020,,37,4053,16.2,13.6,16.2,13.6,CANN,Celtis schippii,A,10,1.3,,,,,,,,,
2020,,37,4054,9.8,13.5,9.8,13.5,MYRI,Otoba parvifolia,A,10.5,1.3,I,,,,,,,,
2020,,37,4055,13,19,13,19,MORA,Pseudolmedia laevis,A,10.1,1.3,,,,,,,,,
2020,,38,4056,9.5,2.5,34.5,2.5,AREC,Iriartea deltoidea,A,15.6,1.3,,,,,,,,,
2020,,38,4057,25,10,50,10,ICAC,Calatola venezuelana,A,10.6,1.3,,,,,,,,,
2020,,38,4058,17,17.8,42,17.8,EUPH,Acalypha sp,A,13.1,1.3,I,,,,,,,,
2020,,38,4059,11,25,36,25,MORA,Poulsenia armata,A,13.2,1.3,,,,,,,,,
2020,,38,4060,7.8,12.9,32.8,12.9,URTI,Pourouma cuspidata,A,17.3,1.3,,,,,,,,,
2020,,39,4061,3.6,4.2,53.6,4.2,MELI,Guarea macrophylla,A,10.3,1.3,,,,,,,,,
2020,,39,4062,20.7,23.9,70.7,23.9,ICAC,Calatola venezuelana,A,12,1.3,,,,,,,,,
2020,,39,4063,11.7,20,61.7,20,URTI,Pourouma cecropifolia,A,14.5,1.3,,,,,,,,,
2020,,39,4064,2.4,20,52.4,20,CANN,Celtis schippii,A,12.3,1.3,,,,,,,,,
2020,,39,4065,12.2,19.8,62.2,19.8,SALI,Lunania parvifolia,A,10.7,1.3,,,,,,,,,
2020,,40,4066,7.8,4.6,82.8,4.6,RUBI,Macrocnemum roseum,A,12,1.3,,,,,,,,,
2020,,40,4067,23,23,98,23,MELI,Trichilia solitudinis,A,11.4,1.3,,,,,,,,,
2020,,40,4068,20.6,11.9,95.6,11.9,ICAC,Calatola venezuelana,A,10,1.3,,,,,,,,,
2020,,40,4069,17.8,11.7,92.8,11.7,CARI,Jacaratia digitata,A,10.6,1.3,,,,,,,,,
2020,,40,4070,14.8,16.6,89.8,16.6,URTI,Pourouma minor,A,12.1,1.3,,,,,,,,,
2020,,40,4071,12.5,8.2,87.5,8.2,AREC,Iriartea deltoidea,A,11.3,1.3,,,,,,,,,
2020,,41,4072,3.8,1,103.8,1,MYRI,Otoba parvifolia,A,11.4,,,"pocas hojas, dying?",,,,,,,
2020,,41,4073,2.2,4.7,102.2,4.7,LAUR,"Nectandra ""huge wavy parallel""",A,13,,,,,,,,,,
2020,,41,4074,2.2,12.6,102.2,12.6,MORA,Pseudolmedia laevis,A,11.3,,,,,,,,,,
2020,,41,4075,1.4,20,101.4,20,ICAC,Calatola venezuelana,A,10.7,,,,,,,,,,
2020,,41,4076,16.5,4,116.5,4,CALO,Marila laxiflora,A,11.6,,,,,,,,,,
2020,,41,4077,18.5,5,118.5,5,ICAC,Calatola venezuelana,A,10,1.3,,,,,,,,,
2020,,41,4078,18,8.5,118,8.5,AREC,Iriartea deltoidea,A,12.8,,,,,,,,,,
2020,,42,4079,23.6,3,148.6,3,AREC,Euterpe precatoria,A,11.9,,,,,,,,,,
2020,,42,4080,24.5,2,149.5,2,MORA,Sorocea pileata,A,10.6,,,,,,,,,,
2020,,42,4081,17,22,142,22,,Liana,A,10.4,1.3,,PM debajo de placa,,,,,,,
2020,,43,4082,6.5,13,156.5,13,AREC,Iriartea deltoidea,A,15.2,,,,,,,,,,
2020,,43,4083,22.5,18.7,172.5,18.7,NYCT,Neea cf divericata,A,10.1,1.3,,,,,,,,,
2020,,43,4084,19.2,3,169.2,3,FABA,Inga edulis,A,13.45,,,,,,,,,,
2020,,43,4085,10.9,2.8,160.9,2.8,MELI,"Guarea ""6+ pairs broad""",A,10.7,,,,,,,,,,
2020,,44,4086,23,23,198,23,CANN,Trema micrantha,A,17.5,1.3,,,,,,,,,
2020,,44,4087,13,20,188,20,AREC,Iriartea deltoidea,A,16.5,1.3,,,,,,,,,
2020,,44,4088,8.8,18.2,183.8,18.2,MALV,Ochroma pyramidales,A,31.7,1.3,,,,,,,,,
2020,,44,4089,13.3,18,188.3,18,CANN,Trema micrantha,A,11.55,1.3,,,,,,,,,
2020,,44,4090,12.7,13,187.7,13,CANN,Trema micrantha,A,10.2,1.3,,cohort of Tremas in root zone of tipped over 1818,,,,,,,
2020,,44,4091,13.2,13.2,188.2,13.2,CANN,Trema micrantha,A,14.4,1.3,,,,,,,,,
2020,,44,4092,16,11.2,191,11.2,CANN,Trema micrantha,A,12.5,1.3,,,,,,,,,
2020,,44,4093,17.2,12.3,192.2,12.3,CARI,Jacaratia digitata,A,15.4,1.3,,,,,,,,,
2020,,44,4094,18,20,193,20,CANN,Trema micrantha,A,19.2,1.3,,,,,,,,,
2020,,47,4095,19,5.5,194,80.5,URTI,Pourouma minor,A,15.8,1.3,,,,,,,,,
2020,,47,4096,12.5,7,187.5,82,URTI,Pourouma minor,A,10.8,1.3,,,,,,,,,
2020,,47,4097,6,17,181,92,MYRI,Otoba parvifolia,A,11.3,1.3,,,,,,,,,
2020,,47,4098,1.5,10,176.5,85,MYRI,Otoba parvifolia,A,11.1,1.3,,,,,,,,,
2020,,47,4099,2,16,177,91,MYRI,Otoba parvifolia,A,10.1,1.3,,,,,,,,,
2020,,47,4100,10.4,24,185.4,99,ARAL,Dendropanax arboreum,A,12.1,1.3,I,,,,,,,,
2020,,47,4101,13.3,16.7,188.3,91.7,RUBI,"rubiac ""pop bottle petiole conical stipule""",A,18.5,1.3,,,,,,,,,
2020,,47,4102,13,17,188,92,MYRI,Otoba parvifolia,A,14.7,1.3,,,,,,,,,
2020,,47,4103,11.8,16.9,186.8,91.9,MYRI,Otoba parvifolia,A,12.1,1.3,,,,,,,,,
2020,,47,4104,11,17.5,186,92.5,MYRI,Otoba parvifolia,A,10.2,1.3,,,,,,,,,
2020,,24,4106,21.8,20.5,171.8,95.5,AREC,Iriartea deltoidea,A,13.5,1.3,,,,,,,,,
2020,,24,4107,24.5,24.5,174.5,99.5,AREC,Iriartea deltoidea,A,11.4,1.3,,,,,,,,,
2020,,24,4108,23,7,173,82,ANNO,Oxandra polyantha,A,10.9,1.3,,,,,,,,,
2020,,24,4109,24.4,2.3,174.4,77.3,ANNO,Unonopsis floribunda,A,10.5,1.3,,,,,,,,,
2020,,24,4110,20.5,2.8,170.5,77.8,FABA,Pterocarpus rohrii,A,13,1.3,,,,,,,,,
2020,,24,4111,10.5,12.5,160.5,87.5,MALV,Quararibea wittii,A,13.9,1.3,,,,,,,,,
2020,,24,4112,16,14.2,166,89.2,BURS,Tetragastris altissima,A,11.3,1.3,,,,,,,,,
2020,,6,4113,9.4,13,109.4,88,,"CAN'T FIND, ELIMINATE?",A,12.1,1.4,,,,,,,,,
2020,,34,4114,14,15,39,115,RUTA,Zanthoxylum kellermani,A,13.2,1.3,,,,,,,,,
2020,,8,4115,17.5,19.8,67.5,94.8,ANNO,Unonopsis floribunda,A,17.9,1.3,,check coords,,,,,,,
2020,,8,4116,7.5,24,57.5,99,FABA,Inga edulis,A,10.5,1.3,,check coords,,,,,,,
2020,,35,4117,12,15,37,90,MELI,Trichilia elegans,A,11.3,1.3,,,,,,,,,
2020,,35,4118,23,2.5,48,77.5,MELA,miconia sp1,A,11.4,1.3,,,,,,,,,
2020,,35,4119,5.5,10,30.5,85,MORA,Poulsenia armata,A,14.4,1.3,,,,,,,,,
2020,,35,4120,0.5,16,25.5,91,PICR,Picramnia sellowii,A,11,1.3,,,,,,,,,
2020,,61,4121,18.5,4.5,18.5,104.5,LECY,Eschweilera coriacea,A,10.9,,,,,,,,,,
2020,,61,4122,20.5,5.5,20.5,105.5,LAUR,"nectandra ""tan abaxial""",A,10.3,1.3,,,,,,,,,
2020,,34,4123,5,10,30,110,RUBI,"Rubiac ""caducous stipule""",A,11.4,1.3,,,,,,,,,
2020,,34,4124,6,18,31,118,POLY,Triplaris americana,A,17.8,1.3,,,,,,,,,
2020,,44,4125,23.1,7,198.1,7,CANN,Trema micrantha,A,17.2,1.3,,,,,,,,,
2020,,44,4126,18,9,193,9,MALV,Ochroma pyramidales,A,15.2,1.3,,,,,,,,,
2020,,44,4127,18,7,193,7,CANN,Trema micrantha,A,17.8,1.3,,,,,,,,,
2020,,44,4128,15.5,11,190.5,11,CANN,Trema micrantha,A,11.2,1.3,,,,,,,,,
2020,,47,4129,20,16,195,91,MYRI,Otoba parvifolia,A,11.3,1.3,,,,,,,,,
2020,,24,4130,0,5,150,80,ICAC,Calatola venezuelana,A,11.8,1.3,,,,,,,,,
2020,,62,4131,3.5,4.5,3.5,79.5,AREC,Iriartea deltoidea,A,14,1.3,,,,,,,,,
2020,,62,4132,2.5,19,2.5,94,ICAC,Calatola venezuelana,A,10.4,1.3,,,,,,,,,
2020,,62,4133,18,14.4,18,89.4,AREC,Iriartea deltoidea,A,15.1,1.3,,,,,,,,,
2020,,61,4134,23.5,21.5,23.5,121.5,OPIL,Agonandra peruviana,A,10,1.3,,,,,,,,,
2020,,61,4135,24.5,19.5,24.5,119.5,MORA,Pseudolmedia laevis,A,10.2,1.3,,,,,,,,,
2020,,61,4136,17.3,22.7,17.3,122.7,URTI,Pourouma cuspidata,A,14,,,,,,,,,,
2020,,61,4137,16.3,19.3,16.3,119.3,MYRI,Otoba parvifolia,A,10.2,1.3,,,,,,,,,
2020,,61,4138,10,22,10,122,TAPI,Huertea glandulosa,A,10.3,1.3,,,,,,,,,
2020,,61,4139,16,14.3,16,114.3,URTI,Pourouma cuspidata,A,11.6,,,,,,,,,,
2020,,61,4140,16,13.8,16,113.8,LAUR,"Nectandra ""huge wavy parallel""",A,12.7,,,,,,,,,,
2020,,61,4141,16,9.5,16,109.5,URTI,Pourouma minor,A,11.5,,,,,,,,,,
2020,,61,4142,11.5,11.3,11.5,111.3,FABA,Inga acreana,A,10.4,1.3,,,,,,,,,
2020,,51,4143,21,13,196,188,MELI,Trichilia solitudinis,A,10.8,1.3,,,,,,,,,
2020,,52,4144,6.9,5.5,156.9,180.5,MORA,Ficus maxima,A,12,1.3,,,,,,,,,
2020,,52,4145,12.5,9,162.5,184,RUBI,Calycophyllum spruceanum,A,10.9,1.3,,,,,,,,,
2020,,52,4146,2,20.5,152,195.5,MALV,Apeiba aspera,A,11.2,1.3,,,,,,,,,
2020,,53,4147,13.7,20.5,138.7,195.5,MALV,Heliocarpus americanus,A,11,1.3,,,,,,,,,
2020,,53,4148,3.7,13.5,128.7,188.5,MORA,Poulsenia armata,A,12,1.3,,,,,,,,,
2020,,53,4149,5.9,1,130.9,176,MORA,Brosimum alicastrum,A,12.8,1.3,,,,,,,,,
2020,,46,4151,19,23,194,73,POLY,Triplaris americana,A,11.5,1.3,,,,,,,,,
2020,,46,4152,17.7,16,192.7,66,ICAC,Calatola venezuelana,A,11.9,1.3,,,,,,,,,
2020,,46,4153,3,6.8,178,56.8,FABA,Inga nobilis,A,10.7,1.3,,,,,,,,,
2020,,23,4154,1.5,0.8,151.5,50.8,MYRI,Otoba parvifolia,A,10.8,1.3,,,,,,,,,
2020,,23,4155,14,15.2,164,65.2,CLUS,Symphonia globulifera,A,13.6,1.3,,,,,,,,,
2020,,3,4156,19,4.7,119,54.7,LAUR,Licania britenniana,A,10.6,1.3,,,,,,,,,
2020,,2,4157,3.5,20,78.5,70,ICAC,Calatola venezuelana,A,14.5,1.3,,posible V700,,,,,,,
2020,,1,4160,6,18,56,68,MORA,Sorocea pileata,A,13.5,1.3,,,,,,,,,
2020,,36,4161,3.5,17.8,28.5,67.8,LAUR,Pleurothyrium cuneifolium,A,10.2,1.3,,,,,,,,,
2020,,36,4162,5.7,7.6,30.7,57.6,MELI,Trichilia solitudinis,A,11.5,1.3,,,,,,,,,
2020,,36,4163,13.5,9,38.5,59,ANNO,Oxandra cf polyantha,A,10,1.3,,,,,,,,,
2020,,36,4164,15.3,1.5,40.3,51.5,MYRI,Otoba parvifolia,A,10.3,1.3,,,,,,,,,
2020,,36,4165,22.4,4,47.4,54,URTI,Cecropia  cf membranacea,A,16.5,1.3,,no ants,,,,,,,
2020,,36,4166,20.5,22,45.5,72,SALI,Hasseltia floribunda,A,10.15,1.3,,,,,,,,,
2020,,63,4167,17.7,3.7,17.7,53.7,LACI,Lacistema aggregatum,A,10.1,1.3,I,rooted at both ends forming a U!,,,,,,,
2020,,63,4168,24.9,25,24.9,75,OCHN,Quiina peruviana,A,12.6,1.3,L,,,,,,,,
2020,,60,4169,19.1,23,19.1,148,ANNO,Oxandra cf polyantha,A,10.1,1.3,,,,,,,,,
2020,,60,4170,9.1,3.5,9.1,128.5,URTI,Pourouma cuspidata,A,11.4,1.3,,,,,,,,,
2020,,60,4171,15,1,15,126,MALV,Apeiba aspera,A,14.9,1.3,,,,,,,,,
2020,,60,4172,9.3,0.1,9.3,125.1,MALV,Theobroma speciosa,A,10.7,1.3,,,,,,,,,
2020,,60,4173,9.3,15.1,9.3,140.1,MYRI,Otoba parvifolia,A,11,1.3,,,,,,,,,
2020,,33,4174,21.7,24.7,46.7,149.7,SIPA,Siparuna decipiens,A,11.05,1.3,,,,,,,,,
2020,,33,4175,16.8,8.6,41.8,133.6,MORA,batocarpus sp,A,11.5,1.3,,,,,,,,,
